incidence_pct,candidate_density,density_scale,density_scaled,x_axis_max,y_tick_max,density_axis_max
0,0.015237707801073867,45000,685.696851048324,65,1800,0.04
0.12720156555772993,0.015635949410262452,45000,703.6177234618103,65,1800,0.04
0.25440313111545987,0.01603564302168198,45000,721.6039359756892,65,1800,0.04
0.3816046966731898,0.016436188164628104,45000,739.6284674082647,65,1800,0.04
0.5088062622309197,0.016837864604423918,45000,757.7039071990763,65,1800,0.04
0.6360078277886496,0.017239917355516894,45000,775.7962809982603,65,1800,0.04
0.7632093933463796,0.017642186844721467,45000,793.898408012466,65,1800,0.04
0.8904109589041096,0.01804434050016824,45000,811.9953225075708,65,1800,0.04
1.0176125244618395,0.01844603005188513,45000,830.0713523348309,65,1800,0.04
1.1448140900195694,0.018847318249597667,45000,848.129321231895,65,1800,0.04
1.2720156555772992,0.01924709371271523,45000,866.1192170721854,65,1800,0.04
1.3992172211350293,0.01964581330041387,45000,884.0615985186241,65,1800,0.04
1.5264187866927592,0.020043385620899926,45000,901.9523529404967,65,1800,0.04
1.653620352250489,0.020438280510338854,45000,919.7226229652484,65,1800,0.04
1.7808219178082192,0.0208316144607941,45000,937.4226507357345,65,1800,0.04
1.908023483365949,0.021222911967047977,45000,955.031038517159,65,1800,0.04
2.035225048923679,0.021610728962089393,45000,972.4828032940227,65,1800,0.04
2.162426614481409,0.02199652070680076,45000,989.8434318060341,65,1800,0.04
2.2896281800391387,0.02237931869291089,45000,1007.06934118099,65,1800,0.04
2.4168297455968686,0.0227581427313637,45000,1024.1164229113665,65,1800,0.04
2.5440313111545985,0.023134551653565257,45000,1041.0548244104366,65,1800,0.04
2.671232876712329,0.023506997824968453,45000,1057.8149021235804,65,1800,0.04
2.7984344422700587,0.023875264953601896,45000,1074.3869229120853,65,1800,0.04
2.9256360078277885,0.02424080882016915,45000,1090.8363969076117,65,1800,0.04
3.0528375733855184,0.02460146601118484,45000,1107.0659705033179,65,1800,0.04
3.1800391389432483,0.02495799229421547,45000,1123.1096532396962,65,1800,0.04
3.307240704500978,0.025311572654694345,45000,1139.0207694612454,65,1800,0.04
3.434442270058708,0.025659439792618307,45000,1154.6747906678238,65,1800,0.04
3.5616438356164384,0.026003431647941402,45000,1170.154424157363,65,1800,0.04
3.6888454011741683,0.02634434040431946,45000,1185.4953181943758,65,1800,0.04
3.816046966731898,0.026678849929894895,45000,1200.5482468452703,65,1800,0.04
3.943248532289628,0.027009894898330257,45000,1215.4452704248615,65,1800,0.04
4.070450097847358,0.02733764163681011,45000,1230.193873656455,65,1800,0.04
4.197651663405088,0.02765879253569633,45000,1244.6456641063348,65,1800,0.04
4.324853228962818,0.0279768305418759,45000,1258.9573743844155,65,1800,0.04
4.4520547945205475,0.028291116753837355,45000,1273.100253922681,65,1800,0.04
4.579256360078277,0.02859941833508636,45000,1286.9738250788862,65,1800,0.04
4.706457925636007,0.028904694591773833,45000,1300.7112566298224,65,1800,0.04
4.833659491193737,0.029205870781657758,45000,1314.264185174599,65,1800,0.04
4.960861056751467,0.02950176500930642,45000,1327.5794254187888,65,1800,0.04
5.088062622309197,0.0297947667820287,45000,1340.7645051912914,65,1800,0.04
5.215264187866928,0.03008342941728578,45000,1353.7543237778602,65,1800,0.04
5.342465753424658,0.030367541037512404,45000,1366.5393466880582,65,1800,0.04
5.4696673189823874,0.03064892145483361,45000,1379.2014654675124,65,1800,0.04
5.596868884540117,0.03092581976866273,45000,1391.661889589823,65,1800,0.04
5.724070450097847,0.03119887250030746,45000,1403.9492625138357,65,1800,0.04
5.851272015655577,0.03146936540261042,45000,1416.121443117469,65,1800,0.04
5.978473581213307,0.0317352992551119,45000,1428.0884664800353,65,1800,0.04
6.105675146771037,0.0319980267360153,45000,1439.9112031206887,65,1800,0.04
6.232876712328767,0.03225835714708325,45000,1451.6260716187462,65,1800,0.04
6.360078277886497,0.0325140720005024,45000,1463.133240022608,65,1800,0.04
6.4872798434442265,0.03276712837107205,45000,1474.5207766982421,65,1800,0.04
6.614481409001956,0.033017923510202114,45000,1485.8065579590952,65,1800,0.04
6.741682974559686,0.0332640088591357,45000,1496.8803986611065,65,1800,0.04
6.868884540117416,0.03350788395784876,45000,1507.8547781031943,65,1800,0.04
6.996086105675146,0.03374930136304734,45000,1518.7185613371303,65,1800,0.04
7.123287671232877,0.03398638723827027,45000,1529.387425722162,65,1800,0.04
7.250489236790607,0.03422133118732106,45000,1539.9599034294479,65,1800,0.04
7.3776908023483365,0.03445351393925856,45000,1550.4081272666351,65,1800,0.04
7.504892367906066,0.034681665925062326,45000,1560.6749666278047,65,1800,0.04
7.632093933463796,0.034907627408447925,45000,1570.8432333801566,65,1800,0.04
7.759295499021526,0.035130408035100445,45000,1580.86836157952,65,1800,0.04
7.886497064579256,0.03534930824632578,45000,1590.7188710846601,65,1800,0.04
8.013698630136986,0.035565890056126315,45000,1600.465052525684,65,1800,0.04
8.140900195694716,0.035778700983087885,45000,1610.0415442389549,65,1800,0.04
8.268101761252446,0.035987664207043836,45000,1619.4448893169726,65,1800,0.04
8.395303326810176,0.03619409870153201,45000,1628.7344415689404,65,1800,0.04
8.522504892367905,0.03639595257692572,45000,1637.8178659616574,65,1800,0.04
8.649706457925635,0.03659391894196291,45000,1646.7263523883307,65,1800,0.04
8.776908023483365,0.036789064979371885,45000,1655.5079240717348,65,1800,0.04
8.904109589041095,0.03697856155173485,45000,1664.0352698280683,65,1800,0.04
9.031311154598825,0.037164111088000495,45000,1672.3849989600224,65,1800,0.04
9.158512720156555,0.037346472838778184,45000,1680.5912777450183,65,1800,0.04
9.285714285714285,0.03752183226515656,45000,1688.4824519320453,65,1800,0.04
9.412915851272015,0.037693220781403504,45000,1696.1949351631577,65,1800,0.04
9.540117416829744,0.03786074083158016,45000,1703.7333374211073,65,1800,0.04
9.667318982387474,0.03802010857129681,45000,1710.9048857083565,65,1800,0.04
9.794520547945204,0.03817532314622302,45000,1717.8895415800357,65,1800,0.04
9.921722113502934,0.03832545763317929,45000,1724.645593493068,65,1800,0.04
10.048923679060664,0.03846696822699135,45000,1731.0135702146106,65,1800,0.04
10.176125244618394,0.03860379960156613,45000,1737.170982070476,65,1800,0.04
10.303326810176126,0.038734120091452696,45000,1743.0354041153714,65,1800,0.04
10.430528375733855,0.03885546796521143,45000,1748.4960584345142,65,1800,0.04
10.557729941291585,0.03897159627843026,45000,1753.7218325293618,65,1800,0.04
10.684931506849315,0.03907958329426448,45000,1758.5812482419017,65,1800,0.04
10.812133072407045,0.039178426789798354,45000,1763.0292055409259,65,1800,0.04
10.939334637964775,0.03927151646635451,45000,1767.218240985953,65,1800,0.04
11.066536203522505,0.03935467285038077,45000,1770.9602782671348,65,1800,0.04
11.193737769080235,0.039428733217761434,45000,1774.2929947992645,65,1800,0.04
11.320939334637965,0.03949653241968085,45000,1777.3439588856384,65,1800,0.04
11.448140900195694,0.03955250011847926,45000,1779.8625053315666,65,1800,0.04
11.575342465753424,0.03959966119531341,45000,1781.9847537891035,65,1800,0.04
11.702544031311154,0.039640101102655353,45000,1783.804549619491,65,1800,0.04
11.829745596868884,0.039666775352378315,45000,1785.0048908570243,65,1800,0.04
11.956947162426614,0.039685179261936314,45000,1785.8330667871342,65,1800,0.04
12.084148727984344,0.03969646854702596,45000,1786.341084616168,65,1800,0.04
12.211350293542074,0.03969210370545189,45000,1786.1446667453351,65,1800,0.04
12.338551859099804,0.039680238201054485,45000,1785.6107190474518,65,1800,0.04
12.465753424657533,0.03965983712509873,45000,1784.692670629443,65,1800,0.04
12.592954990215263,0.039624250234898455,45000,1783.0912605704304,65,1800,0.04
12.720156555772993,0.039581023818140625,45000,1781.146071816328,65,1800,0.04
12.847358121330723,0.0395278356530666,45000,1778.7526043879968,65,1800,0.04
12.974559686888453,0.039460361903511286,45000,1775.7162856580078,65,1800,0.04
13.101761252446183,0.03938516351165433,45000,1772.3323580244448,65,1800,0.04
13.228962818003913,0.03929870416256127,45000,1768.441687315257,65,1800,0.04
13.356164383561643,0.03919913695652574,45000,1763.9611630436584,65,1800,0.04
13.483365949119372,0.03909187780642253,45000,1759.1345012890138,65,1800,0.04
13.610567514677102,0.03897226012393821,45000,1753.7517055772194,65,1800,0.04
13.737769080234832,0.03884093479862002,45000,1747.8420659379008,65,1800,0.04
13.864970645792562,0.038702070844213426,45000,1741.5931879896043,65,1800,0.04
13.992172211350292,0.03855002227447302,45000,1734.7510023512857,65,1800,0.04
14.119373776908022,0.0383878224477399,45000,1727.4520101482956,65,1800,0.04
14.246575342465754,0.03821835680840837,45000,1719.8260563783767,65,1800,0.04
14.373776908023483,0.03803521261218755,45000,1711.5845675484397,65,1800,0.04
14.500978473581213,0.03784355663665779,45000,1702.9600486496006,65,1800,0.04
14.628180039138943,0.037645022239514936,45000,1694.0260007781721,65,1800,0.04
14.755381604696673,0.03743269505426281,45000,1684.4712774418265,65,1800,0.04
14.882583170254403,0.037213503519408456,45000,1674.6076583733804,65,1800,0.04
15.009784735812133,0.03698746876237195,45000,1664.436094306738,65,1800,0.04
15.136986301369863,0.03674885460696214,45000,1653.698457313296,65,1800,0.04
15.264187866927593,0.03650450058515594,45000,1642.7025263320172,65,1800,0.04
15.391389432485322,0.036253114744934783,45000,1631.3901635220652,65,1800,0.04
15.518590998043052,0.03599142330293539,45000,1619.6140486320924,65,1800,0.04
15.645792563600782,0.03572466767683347,45000,1607.6100454575062,65,1800,0.04
15.772994129158512,0.03545101738435952,45000,1595.2957822961782,65,1800,0.04
15.900195694716242,0.035169261157499423,45000,1582.616752087474,65,1800,0.04
16.027397260273972,0.0348831758725911,45000,1569.7429142665994,65,1800,0.04
16.1545988258317,0.03459066650097126,45000,1556.5799925437066,65,1800,0.04
16.28180039138943,0.03429210191453655,45000,1543.1445861541447,65,1800,0.04
16.40900195694716,0.03398998435914545,45000,1529.5492961615453,65,1800,0.04
16.53620352250489,0.03368223728770927,45000,1515.700677946917,65,1800,0.04
16.66340508806262,0.0333702743596938,45000,1501.662346186221,65,1800,0.04
16.79060665362035,0.033055556280018855,45000,1487.5000326008485,65,1800,0.04
16.91780821917808,0.03273630108320099,45000,1473.1335487440444,65,1800,0.04
17.04500978473581,0.03241441046549332,45000,1458.6484709471995,65,1800,0.04
17.17221135029354,0.03209056487760723,45000,1444.0754194923254,65,1800,0.04
17.29941291585127,0.03176353082761877,45000,1429.3588872428447,65,1800,0.04
17.426614481409,0.031435151616805414,45000,1414.5818227562436,65,1800,0.04
17.55381604696673,0.031105597638290405,45000,1399.7518937230682,65,1800,0.04
17.68101761252446,0.03077441216709721,45000,1384.8485475193743,65,1800,0.04
17.80821917808219,0.030442863685016607,45000,1369.9288658257474,65,1800,0.04
17.93542074363992,0.030110896442672813,45000,1354.9903399202765,65,1800,0.04
18.06262230919765,0.029778970397290563,45000,1340.0536678780754,65,1800,0.04
18.18982387475538,0.02944737083253367,45000,1325.1316874640152,65,1800,0.04
18.31702544031311,0.029116276498021613,45000,1310.2324424109727,65,1800,0.04
18.44422700587084,0.028786522304334646,45000,1295.393503695059,65,1800,0.04
18.57142857142857,0.028457716707231386,45000,1280.5972518254123,65,1800,0.04
18.6986301369863,0.028130452928748183,45000,1265.8703817936682,65,1800,0.04
18.82583170254403,0.02780546055031544,45000,1251.2457247641948,65,1800,0.04
18.95303326810176,0.027481960209316855,45000,1236.6882094192586,65,1800,0.04
19.08023483365949,0.027161090060847475,45000,1222.2490527381365,65,1800,0.04
19.20743639921722,0.026843076643999514,45000,1207.9384489799781,65,1800,0.04
19.33463796477495,0.02652701136511827,45000,1193.715511430322,65,1800,0.04
19.46183953033268,0.02621465353622713,45000,1179.6594091302209,65,1800,0.04
19.58904109589041,0.025905426820173726,45000,1165.7442069078177,65,1800,0.04
19.71624266144814,0.02559851110693548,45000,1151.9329998120966,65,1800,0.04
19.843444227005868,0.025296307348211353,45000,1138.333830669511,65,1800,0.04
19.970645792563598,0.024997243402460113,45000,1124.875953110705,65,1800,0.04
20.097847358121328,0.024700757013434483,45000,1111.5340656045516,65,1800,0.04
20.225048923679058,0.02440985716742231,45000,1098.4435725340038,65,1800,0.04
20.352250489236788,0.024121892516796972,45000,1085.4851632558637,65,1800,0.04
20.47945205479452,0.023836922270348036,45000,1072.6615021656617,65,1800,0.04
20.60665362035225,0.02355773968469558,45000,1060.0982858113011,65,1800,0.04
20.73385518590998,0.0232813774166329,45000,1047.6619837484805,65,1800,0.04
20.86105675146771,0.023008523071319207,45000,1035.3835382093644,65,1800,0.04
20.98825831702544,0.022741056192252352,45000,1023.3475286513558,65,1800,0.04
21.11545988258317,0.022476385223904407,45000,1011.4373350756983,65,1800,0.04
21.2426614481409,0.022215612387568567,45000,999.7025574405855,65,1800,0.04
21.36986301369863,0.021959647293756338,45000,988.1841282190352,65,1800,0.04
21.49706457925636,0.021706373615924816,45000,976.7868127166167,65,1800,0.04
21.62426614481409,0.02145723253266678,45000,965.575463970005,65,1800,0.04
21.75146771037182,0.021212204502351294,45000,954.5492026058082,65,1800,0.04
21.87866927592955,0.020969692918039306,45000,943.6361813117687,65,1800,0.04
22.00587084148728,0.02073137108951974,45000,932.9116990283883,65,1800,0.04
22.13307240704501,0.020496413565372573,45000,922.3386104417658,65,1800,0.04
22.26027397260274,0.0202637382043238,45000,911.868219194571,65,1800,0.04
22.38747553816047,0.020035122856381715,45000,901.5805285371772,65,1800,0.04
22.5146771037182,0.019809123647320105,45000,891.4105641294047,65,1800,0.04
22.64187866927593,0.019585125363569263,45000,881.3306413606168,65,1800,0.04
22.76908023483366,0.01936487327622898,45000,871.419297430304,65,1800,0.04
22.89628180039139,0.01914653600390709,45000,861.594120175819,65,1800,0.04
